rank,regionId,name,pixels
139965,196766,Ushuaia #710,1717
139966,225791,Dunedin #938,1717
139967,252973,Waitangi #10465,1717
139968,26295,Ilulissat #1555,1716
139969,32445,Ilulissat #1907,1716
139970,49435,Tromsø #93,1716
139971,55212,Yakutsk #4563,1716
139972,58209,Salekhard #2336,1716
139973,63277,Murmansk #1538,1716
139974,108294,El Menia #13,1716
139975,171618,Adamstown #3452,1716
139976,180990,Edinburgh of the Seven Seas #2405,1716
139977,188865,Hobart #1728,1716
139978,200422,Grytviken #3115,1716
139979,200608,Perth #4040,1716
139980,202991,Grytviken #3414,1716
139981,251026,Ushuaia #4931,1716
139982,253453,Waitangi #10500,1716
139983,40747,Vadsø #952,1715
139984,64040,Anchorage #6871,1715
139985,74766,Anchorage #7979,1715
139986,123052,Scarborough #9,1715
139987,149775,Ondjiva #101,1715
139988,165560,Mar del Plata #129,1715
139989,183393,Adamstown #4662,1715
139990,191258,Somerset West #845,1715
139991,241021,Port-aux-Français #14019,1715
139992,7182,Anchorage #784,1714
139993,12083,Vadsø #265,1714
139994,17644,Olonkinbyen #1028,1714
139995,19673,Ísafjörður #789,1714
139996,22085,Whitehorse #927,1714
139997,31579,Salekhard #1264,1714
139998,32933,Aasiaat #841,1714
139999,39163,Olonkinbyen #2283,1714
140000,58133,Bodø #185,1714
140001,59769,Norilsk #5243,1714
140002,60857,Yakutsk #5004,1714
140003,80460,Vancouver #32,1714
140004,124922,Arno #7,1714
140005,174730,Punta Arenas #50,1714
140006,181090,Port-aux-Français #2895,1714
140007,181948,Stanley #606,1714
140008,183897,Adamstown #4701,1714
140009,184722,Perth #3096,1714
140010,186624,Edinburgh of the Seven Seas #2729,1714
140011,191427,Hobart #1959,1714
140012,195876,Port Elizabeth #1149,1714
140013,201956,Grytviken #3285,1714
140014,203271,Waitangi #4257,1714
140015,18558,Yellowknife #1825,1713
140016,22088,Whitehorse #930,1713
140017,26842,Ísafjörður #1093,1713
140018,37071,Ísafjörður #1534,1713
140019,44834,Tromsø #22,1713
140020,51265,Whitehorse #2202,1713
140021,56253,Yakutsk #4660,1713
140022,66073,Anchorage #7072,1713
140023,69619,Anadyr #3554,1713
140024,118451,Bathsheba #43,1713
140025,127235,Lomé #8,1713
140026,132211,Puerto Baquerizo Moreno #271,1713
140027,135708,Fale old settlement #187,1713
140028,148084,Puerto Baquerizo Moreno #1123,1713
140029,151805,Jamestown #636,1713
140030,164209,Port-aux-Français #644,1713
140031,170225,Edinburgh of the Seven Seas #1657,1713
140032,178556,Port-aux-Français #2535,1713
140033,188427,Waitangi #2621,1713
140034,192186,Stanley #965,1713
140035,208647,Edinburgh of the Seven Seas #3688,1713
140036,216452,Port-aux-Français #9123,1713
140037,223320,Punta Arenas #4873,1713
140038,242337,Ushuaia #4136,1713
140039,3597,Anchorage #398,1712
140040,20766,Longyearbyen #1587,1712
140041,26940,Murmansk #665,1712
140042,30251,Anchorage #3288,1712
140043,54456,Ilulissat #3028,1712
140044,64776,Molde #252,1712
140045,65113,Yellowknife #6012,1712
140046,112626,Utrik #277,1712
140047,116558,Haymā’ #12,1712
140048,124218,Dire Dawa #6,1712
140049,143617,Jamestown #243,1712
140050,216786,Grytviken #5060,1712
140051,227567,Grytviken #6505,1712
140052,256552,Waitangi #10929,1712
140053,15661,Vadsø #339,1711
140054,19032,Yellowknife #1836,1711
140055,23339,Vadsø #514,1711
140056,67925,Ukhta #52,1711
140057,74869,Winnipeg #531,1711
140058,86367,Kostanay #20,1711
140059,89550,Yuzhno-Sakhalinsk #107,1711
140060,106538,Honolulu #1107,1711
140061,129923,Banda Aceh #112,1711
140062,139147,West Island #165,1711
140063,209802,Port-aux-Français #7867,1711
140064,219040,Perth #4802,1711
140065,224497,Grytviken #6095,1711
140066,250067,Grytviken #9657,1711
140067,261576,Hobart #8708,1711
140068,24199,Iqaluit #1741,1710
140069,25590,Anadyr #1383,1710
140070,40203,Longyearbyen #2863,1710
140071,44319,Tromsø #14,1710
140072,61290,Noyabrsk #253,1710
140073,64089,Yellowknife #5936,1710
140074,118767,Rongelap #104,1710
140075,125745,Gambēla #10,1710
140076,147020,Adamstown #630,1710
140077,153422,Saint-Paul #104,1710
140078,157994,East London #21,1710
140079,183871,Adamstown #4675,1710
140080,189132,Grytviken #1916,1710
140081,211412,Hobart #3814,1710
140082,236896,Port-aux-Français #13150,1710
140083,244374,Ushuaia #4313,1710
140084,246117,Port-aux-Français #15049,1710
140085,10537,Vadsø #219,1709
140086,27413,Longyearbyen #2046,1709
140087,123320,Butuan #6,1709
140088,128349,Nilandhoo #5,1709
140089,139646,West Island #177,1709
140090,147367,Perth #37,1709
140091,149042,Papeete #283,1709
140092,157825,Talcahuano #314,1709
140093,169352,Perth #1906,1709
140094,174407,Port-aux-Français #1888,1709
140095,176530,Perth #2501,1709
140096,181487,Edinburgh of the Seven Seas #2421,1709
140097,189040,Punta Arenas #1451,1709
140098,199089,Hobart #2636,1709
140099,206884,Waitangi #4701,1709
140100,213760,Edinburgh of the Seven Seas #3844,1709
140101,228590,Grytviken #6642,1709
140102,232919,Hobart #5885,1709
140103,242739,Waitangi #9143,1709
140104,9077,Norilsk #907,1708
140105,15347,Anadyr #827,1708
140106,50670,Anadyr #2666,1708
140107,62352,Ust’-Ilimsk #959,1708
140108,115205,Honolulu #2074,1708
140109,141772,Cairns #15,1708
140110,149113,Callao #203,1708
140111,157550,Port-aux-Français #60,1708
140112,179728,Waitangi #1735,1708
140113,183305,Waitangi #2088,1708
140114,192731,Grytviken #2287,1708
140115,206735,Port-aux-Français #7301,1708
140116,237952,Port-aux-Français #13392,1708
140117,256915,Port-aux-Français #17342,1708
140118,257739,Grytviken #10780,1708
140119,3051,Anadyr #147,1707
140120,9749,Anchorage #1066,1707
140121,19869,Norilsk #2014,1707
140122,22487,Magadan #1054,1707
140123,30448,Olonkinbyen #1776,1707
140124,39695,Longyearbyen #2836,1707
140125,43667,Iqaluit #3214,1707
140126,69071,Magadan #3603,1707
140127,82106,Qaqortoq #833,1707
140128,100694,Mary #1,1707
140129,118748,Saipan #381,1707
140130,119869,Honolulu #2703,1707
140131,123620,Cacheu #6,1707
140132,127068,Manzanillo #245,1707
140133,136584,West Island #50,1707
140134,141899,Adamstown #212,1707
140135,152925,Port Mathurin #666,1707
140136,157936,Edinburgh of the Seven Seas #604,1707
140137,161692,Perth #1223,1707
140138,162244,Adelaide #526,1707
140139,184643,Port-aux-Français #3422,1707
140140,219026,Port-aux-Français #9631,1707
140141,224434,Stanley #1676,1707
140142,262124,Invercargill #5770,1707
140143,2938,Norilsk #281,1706
140144,13160,Salekhard #521,1706
140145,18353,Yakutsk #1563,1706
140146,29198,Anchorage #3149,1706
140147,35979,Iqaluit #2618,1706
140148,57799,Yakutsk #4790,1706
140149,157772,Adamstown #1808,1706
140150,168669,Grytviken #318,1706
140151,178902,Grytviken #1023,1706
140152,193625,Adamstown #5513,1706
140153,197664,Waitangi #3644,1706
140154,217863,Edinburgh of the Seven Seas #3968,1706
140155,228188,Port-aux-Français #11390,1706
140156,235367,Port-aux-Français #12844,1706
140157,237553,Invercargill #3967,1706
140158,238429,Port-aux-Français #13462,1706
140159,20293,Nar'yan-Mar #912,1705
140160,44851,Murmansk #1130,1705
140161,64118,Winnipeg #256,1705
140162,78028,Qaqortoq #649,1705
140163,102455,Santa Rosa #230,1705
140164,148826,Port Mathurin #415,1705
140165,166689,George #97,1705
140166,169237,Somerset West #146,1705
140167,206151,Port-aux-Français #7135,1705
140168,210912,Invercargill #2174,1705
140169,218463,Port-aux-Français #9481,1705
140170,230720,Port-aux-Français #11876,1705
140171,247627,Port-aux-Français #15344,1705
140172,249431,Punta Arenas #7368,1705
140173,8096,Ust’-Ilimsk #8,1704
140174,20390,Yakutsk #1724,1704
140175,30118,Yakutsk #2541,1704
140176,33883,Yellowknife #3260,1704
140177,34969,Iqaluit #2554,1704
140178,37327,Magadan #1800,1704
140179,48642,Anchorage #5213,1704
140180,49522,Norilsk #4568,1704
140181,106718,Ponta Delgada #1023,1704
140182,121697,Kavaratti #18,1704
140183,127843,Eydhafushi #12,1704
140184,138258,Fale old settlement #242,1704
140185,141896,Adamstown #209,1704
140186,146482,Papeete #188,1704
140187,146542,Puerto Baquerizo Moreno #1086,1704
140188,154654,Avarua #464,1704
140189,163391,Adamstown #2459,1704
140190,175406,Port Elizabeth #373,1704
140191,183132,Port-aux-Français #3206,1704
140192,210762,Port-aux-Français #7995,1704
140193,218100,Invercargill #2645,1704
140194,224712,Hobart #5072,1704
140195,235792,Somerset West #2775,1704
140196,6393,Olonkinbyen #383,1703
140197,10311,Whitehorse #436,1703
140198,41251,Vadsø #958,1703
140199,52130,Ust’-Ilimsk #607,1703
140200,62389,Yakutsk #5114,1703
140201,66396,Salekhard #2606,1703
140202,82528,Edmonton #124,1703
140203,125400,Weno #88,1703
140204,167887,Hobart #169,1703
140205,178907,Grytviken #1028,1703
140206,196838,Grytviken #2726,1703
140207,200079,Port-aux-Français #6093,1703
140208,205494,Stanley #1320,1703
140209,219055,Hobart #4508,1703
140210,226618,Port-aux-Français #11050,1703
140211,6677,Anchorage #736,1702
140212,16674,Longyearbyen #1293,1702
140213,22386,Norilsk #2218,1702
140214,33398,Yellowknife #3238,1702
140215,55874,Whitehorse #2419,1702
140216,63022,Anchorage #6769,1702
140217,71133,Magadan #3731,1702
140218,76857,Whitehorse #3346,1702
140219,89579,Petropavlovsk-Kamchatsky #816,1702
140220,111163,Honolulu #1641,1702
140221,111837,Ribeira Grande #74,1702
140222,117082,Sur #55,1702
140223,122863,Rongelap #141,1702
140224,147922,Mackay #86,1702
140225,149039,Papeete #280,1702
140226,165406,Waitangi #481,1702
140227,180670,Hobart #1027,1702
140228,187509,Punta Arenas #1295,1702
140229,198846,Grytviken #2907,1702
140230,215106,Adamstown #6849,1702
140231,221231,Waitangi #6431,1702
140232,222983,Edinburgh of the Seven Seas #4108,1702
140233,231298,Port-aux-Français #12045,1702
140234,234027,Waitangi #8024,1702
140235,1778,Olonkinbyen #106,1701
140236,16592,Ísafjörður #654,1701
140237,20922,Yakutsk #1787,1701
140238,23813,Longyearbyen #1784,1701
140239,25153,Whitehorse #1055,1701
140240,36563,Ísafjörður #1515,1701
140241,39542,Yellowknife #3826,1701
140242,55960,Iqaluit #4169,1701
140243,63935,Yakutsk #5236,1701
140244,74661,Chita #142,1701
140245,92641,Petropavlovsk-Kamchatsky #1006,1701
140246,92699,Anchorage #9834,1701
140247,100246,Yinchuan #2,1701
140248,116787,Honolulu #2308,1701
140249,119980,Fort-de-France #8,1701
140250,127833,Mahibadhoo #8,1701
140251,128388,Banda Aceh #77,1701
140252,134168,Fale old settlement #138,1701
140253,148072,Adamstown #757,1701
140254,151063,Avarua #305,1701
140255,151415,West Island #837,1701
140256,155360,Edinburgh of the Seven Seas #370,1701
140257,173254,Grytviken #590,1701
140258,208167,Port Elizabeth #1659,1701
140259,218285,Ushuaia #2114,1701
140260,220851,Stanley #1621,1701
140261,223815,Adamstown #7275,1701
140262,230846,Hobart #5661,1701
140263,5920,Longyearbyen #475,1700
140264,19082,Iqaluit #1374,1700
140265,42504,Anchorage #4571,1700
140266,44585,Anchorage #4820,1700
140267,108539,Utrik #142,1700
140268,122114,Fada N'gourma #4,1700
140269,128373,Galle #22,1700
140270,129044,Atafu Village #237,1700
140271,144770,West Island #468,1700
140272,145810,West Island #544,1700
140273,159218,Whangarei #156,1700
140274,160386,Talcahuano #526,1700
140275,167565,Puerto Montt #145,1700
140276,167795,Port-aux-Français #1052,1700
140277,168236,Port Elizabeth #184,1700
140278,189761,Port-aux-Français #4251,1700
140279,222353,Ushuaia #2404,1700
140280,3907,Nar'yan-Mar #172,1699
140281,10763,Anchorage #1166,1699
140282,20016,Anchorage #2193,1699
140283,51864,Iqaluit #3856,1699
140284,76195,Chita #180,1699
140285,89600,Anadyr #4151,1699
140286,108566,Honolulu #1313,1699
140287,113307,Cockburn Town #35,1699
140288,124636,Nova Sintra #165,1699
140289,126309,Kulhudhuffushi #25,1699
140290,138859,Puerto Baquerizo Moreno #749,1699
140291,165747,Port-aux-Français #814,1699
140292,169086,Puerto Montt #204,1699
140293,188169,Cape Town #1036,1699
140294,192572,Adamstown #5406,1699
140295,200816,Punta Arenas #2664,1699
140296,206522,Stanley #1348,1699
140297,209305,Perth #4427,1699
140298,237965,Port-aux-Français #13405,1699
140299,256191,Grytviken #10540,1699
140300,7112,Yakutsk #620,1698
140301,20429,Magadan #944,1698
140302,28713,Anchorage #3121,1698
140303,44592,Anchorage #4827,1698
140304,62153,Qaqortoq #79,1698
140305,62813,Salekhard #2491,1698
140306,67518,Yakutsk #5484,1698
140307,96748,Petropavlovsk-Kamchatsky #1287,1698
140308,128527,Atafu Village #208,1698
140309,130301,Takoradi #22,1698
140310,147187,Jamestown #423,1698
140311,153139,Papeete #410,1698
140312,156225,Adamstown #1619,1698
140313,161992,Tubarão #110,1698
140314,173933,Port-aux-Français #1854,1698
140315,180090,Port-aux-Français #2763,1698
140316,183379,Adamstown #4648,1698
140317,5607,Anadyr #283,1697
140318,5836,Ilulissat #370,1697
140319,29957,Longyearbyen #2204,1697
140320,43808,Tromsø #10,1697
140321,51500,Vadsø #1199,1697
140322,58614,Olonkinbyen #3260,1697
140323,60952,Anchorage #6531,1697
140324,71206,Anchorage #7625,1697
140325,113743,Ensenada #145,1697
140326,130937,Galle #70,1697
140327,141423,Puerto Baquerizo Moreno #896,1697
140328,159468,Edinburgh of the Seven Seas #738,1697
140329,169227,Cape Town #703,1697
140330,177005,Port-aux-Français #2293,1697
140331,185934,Adamstown #4873,1697
140332,189638,Grytviken #1959,1697
140333,205611,Port Elizabeth #1563,1697
140334,207807,Hobart #3457,1697
140335,209751,Port-aux-Français #7816,1697
140336,213720,Grytviken #4678,1697
140337,215377,Port-aux-Français #8876,1697
140338,239720,Punta Arenas #6465,1697
140339,243380,Stanley #1917,1697
140340,261706,Adamstown #8602,1697
140341,5992,Salekhard #229,1696
140342,15648,Longyearbyen #1215,1696
140343,19518,Whitehorse #810,1696
140344,25248,Iqaluit #1840,1696
140345,29394,Ísafjörður #1195,1696
140346,30282,Whitehorse #1284,1696
140347,31256,Anchorage #3379,1696
140348,37645,Longyearbyen #2708,1696
140349,64946,Yakutsk #5295,1696
140350,76671,Achinsk #53,1696
140351,102463,Santa Rosa #238,1696
140352,145964,Papeete #163,1696
140353,148239,Mossamedes #225,1696
140354,149020,Avarua #233,1696
140355,153642,Papeete #413,1696
140356,192410,Perth #3593,1696
140357,195874,George #281,1696
140358,200733,Waitangi #3987,1696
140359,205275,Hobart #3246,1696
140360,211466,Waitangi #5218,1696
140361,213924,Perth #4621,1696
140362,219376,Grytviken #5420,1696
140363,13829,Anchorage #1490,1695
140364,34277,Magadan #1666,1695
140365,58752,Norilsk #5191,1695
140366,133491,Fuvahmulah #55,1695
140367,136652,Mendi #4,1695
140368,145803,West Island #537,1695
140369,159314,Adamstown #1994,1695
140370,160349,Adamstown #2125,1695
140371,165907,Waitangi #506,1695
140372,177425,Somerset West #346,1695
140373,177873,Grytviken #938,1695
140374,181937,Stanley #595,1695
140375,184611,Port Elizabeth #675,1695
140376,186896,Waitangi #2464,1695
140377,192697,Stanley #980,1695
140378,212887,Perth #4569,1695
140379,231240,Port-aux-Français #11987,1695
140380,233267,Port-aux-Français #12378,1695
140381,234747,Grytviken #7496,1695
140382,10048,Nar'yan-Mar #447,1694
140383,11740,Magadan #544,1694
140384,26103,Anadyr #1411,1694
140385,35500,Aasiaat #912,1694
140386,36042,Ilulissat #2113,1694
140387,77520,Keflavík #244,1694
140388,93584,Bayanhongor #21,1694
140389,143954,Adamstown #363,1694
140390,166335,Adelaide #665,1694
140391,180093,Port-aux-Français #2766,1694
140392,180247,Waitangi #1793,1694
140393,190298,Port-aux-Français #4362,1694
140394,191394,Perth #3539,1694
140395,214726,Grytviken #4788,1694
140396,218477,Port-aux-Français #9495,1694
140397,222106,Perth #4898,1694
140398,224675,Perth #4987,1694
140399,232040,Punta Arenas #5730,1694
140400,232046,Punta Arenas #5736,1694
140401,235469,Hobart #6125,1694
140402,22534,Anchorage #2426,1693
140403,29117,Yakutsk #2478,1693
140404,32957,Ilulissat #1935,1693
140405,45330,Longyearbyen #3157,1693
140406,55905,Yellowknife #5295,1693
140407,65492,Magadan #3402,1693
140408,87164,Winnipeg #857,1693
140409,129019,Tarawa #37,1693
140410,153621,Avarua #409,1693
140411,157747,Adamstown #1783,1693
140412,159064,Souillac #90,1693
140413,159443,Cabo Frio #287,1693
140414,166544,Puerto Montt #99,1693
140415,173365,East London #412,1693
140416,173838,Cape Town #824,1693
140417,182541,Cape Town #979,1693
140418,224165,Perth #4973,1693
140419,232227,Port Elizabeth #2481,1693
140420,260037,Hobart #8552,1693
140421,8076,Norilsk #826,1692
140422,14439,Yellowknife #1406,1692
140423,25051,Magadan #1188,1692
140424,32264,Anchorage #3473,1692
140425,51504,Murmansk #1282,1692
140426,65046,Anchorage #6961,1692
140427,94604,Bayanhongor #29,1692
140428,125820,Kalmunai #22,1692
140429,128470,Weno #176,1692
140430,171063,Adamstown #3351,1692
140431,175996,Port-aux-Français #2160,1692
140432,196090,Dunedin #563,1692
140433,214805,Somerset West #1874,1692
140434,224005,Edinburgh of the Seven Seas #4132,1692
140435,240047,Hobart #6545,1692
140436,258631,Adamstown #8510,1692
140437,5432,Murmansk #125,1691
140438,31071,Salekhard #1247,1691
140439,39174,Longyearbyen #2796,1691
140440,39371,Yakutsk #3334,1691
140441,50574,Norilsk #4669,1691
140442,74686,Yakutsk #5935,1691
140443,122199,Şalālah #109,1691
140444,123908,Atafu Village #29,1691
140445,157743,Papeete #496,1691
140446,170537,Waitangi #892,1691
140447,239375,Somerset West #2928,1691
140448,81923,Anchorage #8721,1690
140449,88943,Pavlodar #64,1690
140450,112905,Tamanghasset #30,1690
140451,149127,Ica #173,1690
140452,182031,Somerset West #490,1690
140453,185889,Waitangi #2375,1690
140454,192452,Hobart #2051,1690
140455,193094,Adamstown #5455,1690
140456,198147,Waitangi #3672,1690
140457,206550,Grytviken #3807,1690
140458,206930,Adamstown #6408,1690
140459,232363,Hobart #5792,1690
140460,8206,Anchorage #894,1689
140461,31805,Whitehorse #1337,1689
140462,42904,Ust’-Ilimsk #359,1689
140463,45245,Ilulissat #2581,1689
140464,66730,Sisimiut #199,1689
140465,114856,Island Harbour #25,1689
140466,117634,Sittwe #13,1689
140467,127306,Gaalkacyo #20,1689
140468,137192,Auki #35,1689
140469,153700,Adamstown #1360,1689
140470,157919,Edinburgh of the Seven Seas #587,1689
140471,160643,Perth #1097,1689
140472,162752,Adelaide #541,1689
140473,188719,Port Elizabeth #849,1689
140474,190015,Adamstown #5205,1689
140475,192869,Port-aux-Français #4803,1689
140476,195785,Grytviken #2588,1689
140477,196140,Waitangi #3485,1689
140478,208656,Somerset West #1593,1689
140479,219430,Port Elizabeth #2068,1689
140480,7343,Aasiaat #195,1688
140481,26231,Yellowknife #2553,1688
140482,48447,Arkhangel’sk #89,1688
140483,60586,Sisimiut #56,1688
140484,71339,Sisimiut #275,1688
140485,77313,Anchorage #8236,1688
140486,96783,Honolulu #142,1688
140487,125291,Kollam #5,1688
140488,127524,Honolulu #3328,1688
